"gvl_code","name"
"14233","Walserton"
"14234","Pan Sound Studio"
"14236","Der Branche geht's total Mies"
"14250","Jaggatone Music"
"14251","Bluesical Records"
"14254","Backyard Studios"
"14255","Blue Pop Records"
"14256","Amaral Music"
"14259","Soundpark Music Factory"
"14261","Luma Music"
"14262","Dioxzion Records"
"14267","Freshly Squeezed"
"14272","SuSU"
"14273","Winepress Music"
"14281","triumviART music"
"14283","B-Exstage Music"
"14284","Mallorca Koenig Records"
"14286","Soundstar Records"
"14287","NLBF Music"
"14289","Blüthner Records"
"14293","Decay Recordings"
"14300","True Playaz"
"14303","Oboe Classics"
"14307","Jewish Music Heritage Recordings"
"14333","Huge Music"
"14334","Rhythm & Sound"
"14336","Maximize Records"
"14337","Artisthouse"
"14338","Eintakt"
"14339","Vollkorn Music"
"14340","PukeMusic"
"14342","Waterfall Records"
"14345","Stella Sound Company"
"14348","Ladwig Jazz Records"
"14354","Alina"
"14355","embab"
"14359","Alstar Music"
"14364","Schallbau Records"
"14366","Renmore Music"
"14370","TAP Music"
"14380","Big Lake Music, (Rock the Earth)"
"14397","Jazzit Edition"
"14400","Turtle Records"
"14401","Tree Music"
"14403","BHM Productions"
"14408","SP-MusicWorks"
"14410","Leech Records"
"14411","Mojahara Music"
"14415","Singularis Records"
"14416","R.P.M. Records"
"14417","WinterZeit"
"14418","RedKliff Records"
"14421","Gumption Recordings"
"14437","Artisthouse"
"14442","NeutonMusic"
"14455","New Christian Music (DNB)"
"14460","DJP Music"
"14462","Lindberq Records"
"14463","Fresh Style Music"
"14465","Roma Records"
"14471","Ostfunk Records"
"14472","La Lune"
"14477","Pink Orange Records"
"14483","Haiti Groove Recordings"
"14486","Aphrodite Records"
"14488","Catwalk"
"14497","Charm Records"
"14502","Nordic Notes"
"14505","SickumStraight Music"
"14506","At Home Music"
"14509","A One Ent./ A One Entertainment"
"14510","Catzilla Film + Music"
"14513","Vertigo Berlin"
"14514","Med.X Music"
"14518","People Like You Records"
"14520","Popvirus Music"
"14521","7th Sense Records"
"14522","Echozone"
"14523","Polo Records"
"14524","Powersonic Music"
"14526","Punx"
"14531","Selfmade Records"
"14532","NKRC Records"
"14533","Zellglas Records"
"14534","Lex Records"
"14540","Scoring Records"
"14543","I Am That Music"
"14544","Ensemble Modern Medien"
"14545","Longplay Records"
"14547","Marycurry Records"
"14550","Connaisseur Recordings, Outils du Connaisseur"
"14551","RGMusic"
"14552","Carouge Music"
"14553","Coast Rock Records"
"14555","Thank God It's Friday"
"14565","Jimyz Music"
"14571","Bottom Records"
"14576","Blue Label"
"14581","Golden Delicious Music"
"14583","La Grande Music"
"14584","Salon Jaune Records"
"14585","Songways"
"14586","TMP Music"
"14587","Gastspiel"
"14590","Monopalast Records"
"14594","WSP Entertainment"
"14597","Keferstein Records"
"14598","Zielophon"
"14599","Brennt Rekords"
"14603","LO:GO Recordings"
"14609","Tectonic, State of Joy, World of Wonders"
"14621","Perl Records"
"14623","In-D Records"
"14627","Nasoni Records"
"14630","Web-Music.TV"
"14633","Planetware Records"
"14634","Yellow Label"
"14646","Rush Hour Recordings, (Angst Records)"
"14648","Trisol Music Group, Iceflower"
"14652","MeMusic Records"
"14657","Jazziza Records"
"14662","Lementic Music"
"14665","Kick It Out Records"
"14666","American Recordings/RRE, Madison Music"
"14670","Definition Records"
"14696","Vision in Music"
"14698","Alison Records"
"14706","Plaza Records"
"14718","Anticulture"
"14723","Headroom Records"
"14732","Size Music"
"14734","Wohnzimmer Records"
"14736","Cannery Row Records"
"14741","Blue Pearls Music"
"14747","Herzberg Verlag"
"14752","Zappel Music"
"14754","Relief"
"14756","International Freakshow"
"14758","Bomb Boutique"
"14769","AAZ Records"
"14770","Zirka"
"14791","Igel-Genius"
"14792","Magic Circle Music"
"14793","Faith Recordings"
"14794","Arminius Berlin"
"14797","Uni-Soft Music"
"14798","Legrain Records"
"14815","London Sinfonietta Label"
"14819","HomeRun Music"
"14821","DEAG Music"
"14825","BeatZoo Music"
"14826","Bright Light Records"
"14831","Blue Eyes Music"
"14832","Politur"
"14840","Bass&Co"
"14841","IM Music"
"14842","SoundLife"
"14850","Shrazy Records"
"14863","Artist's Music Edition"
"14865","Playlouderecordings"
"14867","Kopfhörer Recordings"
"14872","Aquabase Records"
"14892","Danilo Music"
"14900","Deutsche Ton"
"14904","M to M Records"
"14907","Master Fader Records"
"14909","Starmacher"
"14910","Helge Hartz Music"
"14911","Soular Records"
"14912","Kindred Spirits"
"14913","AT9 Music Production"
"14917","Mad Flava Music"
"14920","Phonetic Records, Midge Records"
"14923","Music-e-motion"
"14927","Strobelight Records"
"14928","Jaydee Records"
"14930","SAFA Records"
"14931","P2P Music"
"14933","No Peanuts"
"14934","Good Child Records"
"14935","Nordwind-Sound"
"14936","Marchpane Records"
"14937","Holly Music"
"14945","Jet Set Records"
"14975","Girafe"
"14961","Simple Records"
"14976","Z-Muzic"
"14977","Schallzauber Laboratories"
"14978","Acoustical Mind Records"
"14980","Ufer Records"
"14981","Berlin Cape Town Records"
"14982","Phonyx Records"
"14995","maXimale Belastung©"
"14997","3R Entertainment"
"15006","Bodog Music"
"15008","Madunsky Records"
"15009","Stock&Stein"
"15010","Red Ink"
"15013","Music Attractor"
"15017","RR Music"
"15024","Icezone Music"
"15025","Concord Records, (The Jazz Alliance)"
"15026","Off Town Music"
"15033","Satyr Records"
"15046","Innerground Music Ltd."
"15052","The Place 4 Music LLP"
"15057","Two Gentlemen"
"15058","Company Of Kids"
"15060","Zeitkristall Music"
"15066","e-team-rocords"
"15075","Rockin' Nation Music"
"15088","CMD Records"
"15089","Stagnation Records"
"15090","hANDm Records"
"15091","Megapress"
"15092","MBM"
"15098","Etui"
"15101","KlangSpektrumRecords"
"15104","Housesession Records"
"15111","Hands On Music"
"15121","Manhattan Production Music"
"15124","Joan Records"
"15129","Curio-Music"
"15131","Salycus"
"15136","Againstthemass Music"
"15137","Disco Inc."
"15139","Concerto"
"15140","Cargo Edition"
"15141","Freie Liebe"
"15142","Lamm Records"
"15143","392 TEKKnik eXPerimental REC"
"15144","Froschkönig Records"
"15149","Innovation"
"15150","Mirau"
"15151","Golden Swan Music"
"15158","JumpStart Music"
"15162","Rondo Tonträger"
"15167","General Schallplatten"
"15168","Split!Stereo"
"15170","Oscillation Music"
"15171","Boogieness Records"
"15174","Underground Tunes"
"15175","Fuckin' House Records"
"15186","JazzCAT"
"15193","Liberté Records"
"15194","Mouthwatering Records"
"15195","Rubaiyat"
"15196","Yeotone"
"15197","Soulfire Artists"
"15200","Distinct Music"
"15201","Rec.On Entertainment"
"15203","Caledonix Records"
"15205","Whirlpoolsex Music"
"15210","The Music Lounge"
"15212","FolkupMusic"
"15215","Euphorium Records"
"15216","Glory Train Records"
"15217","Jazzwerkstatt, 100% Serie (RECORDS Verlagsge. mbH)"
"15219","The Artful Recorded Music Library"
"15224","Freylichtbühne"
"15225","MVrecords"
"15226","Plastique Base Records"
"15227","Jeannie's Mind"
"15236","Rhingtön"
"15240","Garden Music"
"15241","Tiger Records, (Roxy Records)"
"15242","Gisbert Music"
"15243","D'Akkord"
"15244","Encora!"
"15247","Lil Sis Music"
"15250","Under The House Music Productions"
"15255","Double O Music"
"15260","Jakarta Records"
"15263","Bassda Music"
"15265","Sushiko Music"
"15267","DreamPoint Music"
"15278","Upside Music"
"15283","Hungry Audio"
"15287","BBE"
"15294","Nation Music"
"15295","Lenne Records"
"15296","Rookie Records"
"15297","Lektrik"
"15299","Get Up Music Entertainment"
"15300","e-recordz"
"15302","Paradizo"
"15304","Saint Emily Music"
"15308","Play Loud!"
"15309","Sonicsound Music"
"15313","ANR Music"
"15314","Making of Music"
"15315","Blind Pilot Records"
"15320","Noxius Productions"
"15323","Supow Music"
"15324","C/O Pop"
"15325","Stepha Music"
"15326","Portabile Music Trier"
"15330","Sommerland Music"
"15331","Indiscreet Cosmos Recorder"
"15341","Brand X Music"
"15349","RZ Recordingz"
"15352","Clavier"
"15379","Nesola"
"15382","Inland Records"
"15392","Anko Music"
"15393","Dirrrty Green Records"
"15394","Phoniclux Music"
"15395","Shoobeedoo Records"
"15396","Krippelkiefer"
"15397","3Klang Records"
"15408","Global Music Records"
"15416","Luxury Music"
"15419","San Tricha Music"
"15436","BlueCat Music"
"15439","Filtered Visions"
"15444","Boheme Music"
"15449","Aton"
"15451","DawnLight-Records"
"15455","Richard-Mohlmann Records"
"15460","Plainsong Records"
"15461","SILENT LABEL"
"15464","Toneo Records"
"15465","Music2Gold Records"
"15466","Dedmons Music Group"
"15469","Dschäss Records"
"15471","Fastball Music"
"15472","Indalo Music"
"15476","H.Jo-Martin Music"
"15477","Wintercord"
"15484","Scaper:records"
"15485","Kalongo Records"
"15486","IntraCor Musikproduktion"
"15490","Sashimi Records"
"15498","Klangkunst Produktion"
"15499","MPMG Records"
"15500","Elder Sound Records"
"15501","Edit"
"15511","Baumstudio"
"15516","BluFin, Takt Records"
"15521","Monkey."
"15522","Marc Brenken Music"
"15523","Goldstern-Records"
"15524","Creme Royale"
"15527","Jeannie's Mind"
"15545","Kiddaz.fm, (Style Rockets)"
"15546","Killaz Records, (Error)"
"15548","Uniqueopia"
"15549","Bibiafrica"
"15554","Chet Records"
"15558","Candycat Music"
"15560","Flytime Music"
"15561","Constant Mesh"
"15563","Phénix Records"
"15566","Blue Voice Music"
"15569","Extremely Records"
"15571","Music Candy"
"15573","Fanatic Beatz"
"15575","Soundpark.tv"
"15581","Angel Music"
"15582","Toyroom Records"
"15587","Kittball Records"
"15588","Vice Versa"
"15591","Gentle Records (Lifetime)"
"15593","Frameworks Music"
"15596","Trigger Jam Records"
"15599","Spoken View"
"15601","Magnum12 (Hammersound)"
"15603","Pretesh-Records"
"15604","Arctic Rodeo Recordings"
"15606","GeminyMusic"
"15607","MonDebo Records"
"15615","Brigade Mondaine"
"15617","MConnexion"
"15618","Musambara"
"15619","Sulaja-Records"
"15625","Discques Office"
"15628","Egobar Recordings"
"15629","Discorporate Records"
"15630","Fumalab"
"15642","DA Documents"
"15645","Migusto"
"15648","Jay Myon Records"
"15651","Soundcolours"
"15656","Agogo Records"
"15658","Dercho Music"
"15666","NPA Music & Records"
"15670","Midsummer Records"
"15671","Fond of Life"
"15672","Mike's Music Records"
"15673","NEOS"
"15674","Antstreet Records"
"15675","Soundschweiger Records"
"15676","12 tune - records"
"15677","Fly Fast Records"
"15678","Electro Arc"
"15679","Tertius Sounds"
"15680","mBassador"
"15686","Rügencore-Records"
"15687","Hondax Music"
"15694","Siax Records"
"15695","Chiron Verlag"
"15698","Pretty Pink Records"
"15699","Monogenuss Records"
"15701","Earwax"
"15703","Auratone"
"15706","Devine Records"
"15707","Senzoo - Tunes"
"15708","FK-Recordings"
"15709","Nui Noize"
"15710","O-Ton Milchberg"
"15711","Fortschritt-Musik"
"15712","GGE Records"
"15713","I Hate Music Records"
"15718","AudioTrain"
"15729","NewEx Records"
"15730","Gigi Music"
"15735","Miriquidi Music Records"
"15736","Zaria Music"
"15738","Metal on Demand"
"15739","Mobilee Records, (Leena Music)"
"15740","DIRX."
"15746","Firedance Records"
"15747","ClaXL"
"15749","musentaxi"
"15752","Panjah Music"
"15753","Up My Alley"
"15754","Jamstar Records"
"15758","Phears"
"15759","Direct Music"
"15763","Peppertoire Recordings"
"15766","Neo.Tune Recordings"
"15767","Glorious House Traxx"
"15776","Musicismusic"
"15781","Highscore Music"
"15784","Snoopzone"
"15785","S'Cool Day Records"
"15786","Stone Records"
"15788","DopeLine Music"
"15796","VagaBunt Music"
"15799","Exploited"
"15801","Straightvibe Records"
"15804","Trust in Music Records"
"15806","Permanent Vacation"
"15808","Sesch Music"
"15810","Elisapark Music"
"15812","Music Shop Zen"
"15814","My Beat Music"
"15821","Norland Music"
"15822","Sumo Sam Records"
"15826","Relation Records"
"15829","Versöhnungsrecords"
"15831","Top 10 Music"
"15833","Kinderzimmer Recordings"
"15846","High Music"
"15853","AMUSIKA-Records"
"15856","Woodhouse Records"
"15863","THE SCORE Record Company"
"15865","Schönklang"
"15866","Countryfied Records"
"15869","Libero Records"
"15871","Raddatz Records"
"15872","Julia Weill Music"
"15873","Resonanz Schallplatten"
"15875","Transsonic Records"
"15876","Lazy Day Music"
"15883","Bahati Music"
"15888","Manta Ray Music"
"15890","Honigtee Music"
"15892","Soundniveau Records"
"15900","office4music.com"
"15901","Boysnoize Records"
"15902","Beautiful Scum Records"
"15903","RMB Records"
"15904","Tonkutsche Records"
"15907","Pyromusic"
"15911","sevensleeper"
"15913","Youfame"
"15917","Royal Family Records"
"15938","Abbelmusik hansen"
"15941","Reck's Music"
"15942","HitSquad Records"
"15954","KVM Hörwelten"
"15961","Glamara Records"
"15962","Twin Town Productions"
"15969","LuckySounds"
"15974","Fidelitas Records"
"15984","Meander"
"15985","CrazyVibez Entertainment"
"15986","B.O.S.N.A.-records / MEN-records"
"15987","Fastbeast Entertainment"
"15989","Sa Music"
"15990","Gisela Trippen Music"
"15992","Elfenmaschine"
"15995","Sonic Attack"
"16002","TS Music"
"16005","Edition Chrismon"
"16008","Borodino Records"
"16011","Klangwirkstoff"
"16014","Black Hen Music"
"16015","SplashTunes Records"
"16018","Toolboxx Records"
"16019","Lielow Records"
"16027","Leena Music"
"16031","Personality Records"
"16032","Ears Love Music"
"16035","einLächeln"
"16039","Infest Records"
"16046","Lightbound"
"16059","Strong Reaction Music"
"16067","Popvirus Soundtrack"
"16068","Popvirus International"
"16070","Blue Esquire Records"
"16074","Kill for This Records"
"16087","Clean Music Production"
"16091","Blue Door Records"
"16094","Maroty Music"
"16097","ESL Entertainment"
"16098","Teak Music"
"16100","Michael Storrs Music"
"16101","COMBO Records"
"16102","zabbermusic"
"16109","Planet Roc Records"
"16114","Sental Music"
"16116","Markensound Records"
"16118","WizKid Music"
"16122","Tic-Music"
"16123","Massimo Music"
"16124","Impulso"
"16126","GAB Music"
"16131","Loud Space Music"
"16133","H2 Music"
"16136","Praga Digitals"
"16137","Venus Music"
"16140","copaseDisques, Sister Jack"
"16142","Bemsha Music"
"16144","A-Minor Records"
"16145","Elbsilber Hörsaal"
"16147","Caravan"
"16150","Freebeat Music Records"
"16151","BaxxBeatMusic"
"16154","Muhtown Records"
"16160","Tunimedia"
"16164","Dance4ever Records"
"16165","Taiko Tunes"
"16166","Finke Audio"
"16198","Adrian Recordings"
"16292","B.I.G. Communications [SWE]"
"16817","Hans Edler Records"
"16877","HSF (probably Sweden)"
"16923","Isidor Records, (Beverage Records, Fluid Records, S Records, Stockholm Records)"
"17435","Popmate Music"
"17602","Safir"
"18085","Langenscheidt"
"18088","Bersoli"
"18089","Mikrolux"
"18091","Lovetraxx Records"
"18092","Restrain Records"
"18094","Poetic Records"
"18097","Ineke Busch Verlag"
"18098","Neptun Records"
"18099","Stagefight Records"
"18237","Veto Records"
"18239","Cj44 Records"
"18242","Freakshit Entertainment"
"18245","Music4U"
"18253","Whitefox Records"
"18264","SMJ-Music"
"18284","Sine Music"
"18286","Mate in Germany"
"18290","Baltensperger Music"
"18291","Eastwoodt Music"
"18296","New Dream Records"
"18298","FKO Music"
"18300","ToxxRecords"
"18302","Platform B"
"18303","Kling Klong"
"18304","I-Fire Empire"
"18306","03|Studio"
"18317","Favard Music"
"18318","A Tree in a Field Records"
"18322","Swings Records"
"18323","Craft Music"
"18329","Köllephonia Musikverlag"
"18339","raccanto"
"18344","Gloriella Music"
"18346","Macro"
"18347","Our House Sevens"
"18348","Vacano"
"18349","Sunny Bastards, Crazy United Records"
"18350","Caput Medusae Records"
"18351","Snuffpro"
"18353","Gocinx"
"18358","Bromanya Music"
"18359","Sua Music"
"18361","B6Music"
"18364","Kautschuk Island Records"
"18368","Manoscrito Music"
"18370","7Hard"
"18371","Herz7"
"18376","Rockinson / Ohral"
"18381","Dynasty Records"
"18382","Music67"
"18386","Yellowbird Records"
"18400","RM Records"
"18407","Steel Tiger"
"18411","Aug&Ohr Medien"
"18412","Patam Records"
"18414","Albanese Music"
"18415","Brennstoff Music"
"18416","OpossumRec."
"18417","OpossuMini"
"18432","Putumayo World Music"
"18454","..."
"18458","Eyra Records"
"18462","Crab Shack Music Productions"
"18465","K&F Records"
"18466","Totentanz"
"18467","Analog Africa"
"18469","Reise Know How"
"18472","So hat es die Natur gewollt"
"18473","Telekraft Recordings"
"18474","Wacken Records"
"18475","MellowJet Records, Paceforce Records"
"18480","Zeitklänge"
"18482","Deep East Music"
"18486","Flora Music & Media"
"18488","Hitsmith Records"
"18495","Voodoo Music"
"18501","Marcellino's Music"
"18520","Tonstark"
"18528","Pro Ton Music"
"18530","Globalista Records"
"18532","Nagona Music Records"
"18533","Mermaids Music"
"18536","TechnoPassion"
"18543","Retter des Rock Records"
"18544","Scream"
"18547","Enjoy"
"18548","Joyce Records"
"18549","La Tambouille"
"18551","Farewell Music Switzerland"
"18553","Knock Knee Records"
"18554","Silberburg-Verlag"
"18555","Ass Hammer Records"
"18557","Deafground Records"
"18558","Klangrausch Records"
"18559","High Live Records"
"18560","FORMart|media"
"18570","Illuminate Records"
"18585","Astral Music UK"
"18589","Adhip Records"
"18593","Vista Music"
"18596","Phantomnoise Records"
"18597","Platina Music"
"18607","Echte Musik"
"18611","Senator Musik"
"18616","Volksmusike"
"18629","Schwarzdorn Production"
"18631","PianoJoe Records"
"18636","B.U.M Records"
"18639","Geccoo Music Entertainment"
"18642","Tonetoaster Records"
"18643","Royal-Audio Records, (Warmer Brother)"
"18645","Gunn Records"
"18650","38db Tonsportgruppe"
"18651","Lemuria Records"
"18664","TeeAge-Beatz"
"18668","Rosen Records"
"18673","Attention! Records"
"18674","Der Diwan Hörbuchverlag / Music for Open Minds"
"18675","Lightwork Records"
"18699","Sektenmuzik"
"18700","AbwUn Music"
"18703","Monongo"
"18706",".nemesysmedia | Germany"
"18707","Aesculap Media"
"18711","Systematic"
"18712","Invasion-Music-Rec."
"18715","Al Sur"
"18716","Pure Steel Records, Pure Legend Records"
"18717","Foreign Media Music"
"18720","WirSindDasLabel"
"18726","Online Production Music"
"18727","Raboisen Records"
"18729","Hawkhill Records"
"18743","040 Recordings"
"18746","Expect Candy"
"18747","zeitkratzer Records"
"18748","Mirabell Music Publishing"
"18750","Sympa"
"18752","FlashPop Media"
"18754","Matrosenblau"
"18762","Art Yard"
"18782","Gift Music"
"18783","Dice Music"
"18786","Joka Musica"
"18787","Eleven Seven Music"
"18791","Prime Tone Records"
"18792","Musicsupervisor"
"18793","STAMP's Records"
"18798","I Music"
"18799","Die Opposition"
"18815","My Own Record Company"
"18820","Euro Dot Music"
"18833","Bornso Records"
"18835","American Music Connection"
"18846","Green Cookie Records"
"18848","Music2L"
"18851","Ascension Music"
"18852","Lorien Records"
"18863","Analoghaus"
"18869","..."
"18871","Zustand"
"18877","Electrique Mud"
"18881","Nobel Noise Records"
"18885","Centric"
"18886","Big Shed Music"
"18892","Suboptimal Records"
"18893","Flowerstreet Records"
"18901","Fixcel Records"
"18902","Eden Music"
"18904","Mein Label"
"18906","Lilypad Music"
"18909","Yellow Wall Records"
"18920","Turnip Music"
"18921","Bemi-ton.com"
"18922","Hot Corner"
"18923","Music-Access"
"18938","Musik gewinnt Freunde"
"18940","Prussia, (Deep Symmetry, Afflict:Me Records)"
"18949","Peon Music"
"18951","Drum Connection Music"
"18955","Aggro Berlin"
"18959","Makro Musikverlag"
"18960","Phoenix Edition"
"18970","Must Have Music"
"18975","Pegasus Music"
"18980","PanShot Records"
"18981","Souljah Music"
"18986","Kick Fresh Recordings"
"18988","Dreammage Music"
"18996","Bond Records"
"18998","Pangalactic Records"
"19000","Kidz4u"
"19001","Planet Dread Records"
"19008","AlpenStar Records"
"19010","Beeah-Music"
"19011","M Music Records"
"19015","Unlimited Sounds"
"19023","Awomm Records"
"19045","We Love Music"
"19048","Joerg Music"
"19049","Last Forever Music"
"19051","Valenteano Music"
"19055","Achtung Music"
"19061","Clouds Hill"
"19066","Nebraska Records"
"19075","Mombotz Records"
"19079","GAM Music Media"
"19083","Elux Records"
"19090","Rosa L. Music"
"19096","Flame Records"
"19097","Coeln Music"
"19099","J21 Music"
"19104","Beste! Unterhaltung"
"19108","basswerkfiles"
"19109","Koelnelektro"
"19110","Popwerk"
"19112","Bar25"
"19116","Ribbeldi-Records"
"19119","Live-n-Direct Music Ltd"
"19120","Interlabel Music"
"19121","VierSieben Records"
"19122","7Jazz"
"19123","7Music"
"19124","Maria Records"
"19169","Concrete Jungle Records"
"19173","Orfeón Music"
"19178","Kaiserkrone"
"19179","Rockin Ford Music"
"19180","eyeforanear Entertainment"
"19181","Herder  "
"19264","White ll Music"
"19355","Myriosassics"
"19379","Six Dees Records"
"19400","Famos ords"
"19465","Ma'am ords"
"19483","Le Finecords"
"19608","æon"
"19675","cenPictures Music"
"19786","Immedi Music"
"19790","Unconf Records"
"19793","Attic ic Production"
"19794","Quadrach Rekords"
"19798","Crystalassics"
"19817","Music  Future"
"19822","Pucky ic"
"19823","Schellsic"
"19827","Nottinm's Finest Music"
"19829","Traxissic"
"19833","Music nt Records"
"19837","Glory,th & Blood Music"
"19839","Kick tFlame"
"19852","Donau ords"
"19853","Save tisc Recordings"
"19854","Maxtonecords"
"19855","Akuma ordings"
"19856","Suna Bar"
"19864","Audio gery Records"
"19917","Zarcorusic"
"19922","ColumbSevenOne Music"
"19989","Westerongs"
"20001","Megafaecords"
"20002","Oryx Mc"
"20025","Texit ic"
"20037","Orchidassics"
"20041","Sonic360"
"20072","Howl"
"20080","0815 Rrds"
"20082","Dreikl Music"
"20086","JoKoW ic"
"20094","Thürin Music"
"20101","Marisasic"
"20126","Jabel ic - Madem Music"
"20140","Samtwe"
"20149","LadybiMusic"
"20153","Mille teaux Organic"
"20155","Badly anized"
"20157","Remmi-my Music"
"20164","Pianiso"
"20168","Ominim Records Ltd"
"20177","EMI 7 MUSIC"
"20179","Hucklery Friends"
"20180","Goldensterworks"
"20182","Mille Plateaux Cluster"
"20184","All Killer Music"
"20185","Fürni"
"20187","mix Music"
"20189","Bunter Hund Records"
"20190","Berlau Records"
"20194","Platin FreakZ RecordZ"
"20196","Satelita"
"20217","Sounds Perfect"
"20221","Soulplex Recordings"
"20223","Ideal"
"20228","Peach Flavour Records"
"20246","Arsen Records"
"20247","Discorette Records"
"20248","Gunner Records"
"20249","Looping No Budget Productions"
"20255","East International Music"
"20260","Break New Soil"
"20262","Regis Music"
"20263","Fuchsmusik"
"20264","Ma-Ton Music"
"20265","DaTa Music"
"20267","Cumbancha/EXIL"
"20270","Fullsteam Records"
"20274","Win Music"
"20278","Escape Music"
"20281","Columbia Berlin"
"20292","Nasswetter Music Group"
"20293","Dumpf"
"20296","Souterrain Transmissions"
"20304","Liedschatten"
"20305","Cinetronic Music"
"20330","Artlenburger Ton"
"20331","BlackFoxMusic"
"20335","Sowiesound"
"20344","G-Lette Music"
"20350","Orange Red Music"
"20354","Calibrated Music"
"20367","Rebel Music Records"
"20368","Durmus-Records"
"20370","Time Divide Records"
"20375","Paladino Music"
"20379","Consens Music"
"20383","Tonaroma"
"20385","Lola sous la Lune"
"20387","Noizgate Records"
"20388","Monaberry"
"20455","Da Capo"
"20591","M.G.A. Music"
"20593","8Ton Music"
"20595","Cathedral Music"
"20598","Feature Me! Fine Music Art"
"20603","Diamond Roses Records"
"20627","MKR-Music"
"20629","C.A.R.E. Music Group"
"20634","Mertien Music"
"20637","IGM - Inter Globe Music"
"20638","Gramola"
"20641","Agajo Records"
"20642","Mocca Music"
"20647","Los Angeles Post Music"
"20648","Agrar Berlin"
"20651","Ariel-Verlag"
"20653","Cherry Picked Music Library"
"20660","Asterias Music Rolf Berger"
"20661","Schleicher Music"
"20691","Musistadl Music"
"20699","Boom Music"
"20700","Ruhrpott Records"
"20702","Al Dente Recordz"
"20711","D-One"
"20717","Star Rouge"
"20719","Music for Dreams"
"20723","Blue Planet Music"
"20724","Xochipilli Records"
"20743","Little Teddy Recordings"
"20750","Tora Music"
"20756","LifeLine Records"
"20758","Panmondial"
"20763","Green Elephant Records"
"20768","String Commander"
"20771","Ecoport Music"
"20772","EQT Music"
"20778","BellaVista"
"20785","Sonicscript"
"20801","Musopia Music"
"20802","Solis Music"
"20806","Epicore Music"
"20807","Royal Flame Music"
"20808","MVK Records"
"20816","Made Up Music"
"20818","Future World Music"
"20825","Störsender Records"
"21020","Indie Records"
"21380","Edizioni Musicali Festa"
"21732","Irma Records"
"21734","Irma Café"
"21735","Irma Casa di Primordine"
"21741","Irma on Canvas"
"21745","Irma Unlimited"
"21752","La Empresa del Disco"
"21760","Moonbeat Recordings"
"21764","Rec in Pause"
"21951","Indiphone"
"21993","Materiali Sonori"
"22249","Magic Talent"
"22335","UspEnterprises"
"22483","Comedyanten"
"22484","Allstar Music Productions, (Susumu)"
"22567","Long Shadow Music"
"22568","Gratis Music (Music and Images/MusicDirector)"
"22783","Tata-music"
"22784","Onik-music"
"22785","World of Audio Records"
"22786","BaaR"
"22787","Recent Records"
"22788","Mondmann Music"
"22790","New Lane Magic Music Productions"
"22791","Jacaranda Music World"
"22794","Major Label"
"22813","Malaise Music"
"22817","Innervisions"
"22819","Musik Exquisit Records"
"22821","Vi Två Records"
"22822","Enter V2"
"22823","V2 Nightworker Records"
"22857","Neo"
"22858","Black & Blue"
"22900","Dreamzone Music"
"22901","LogaTon"
"22902","SixtySix Records"
"22905","Dance Kicks"
"22906","I Love This Sound"
"22935","Clianthus"
"22938","Berlin Architecture"
"22939","Tany Music"
"22942","InterAct Music"
"22943","Westblock Music"
"22945","Franz Music"
"22947","Urbasian"
"22948","steinhardt records"
"22951","Tonight Music"
"22953","Tag-7"
"22956","Gentle Art of Music"
"22957","Leutral Recordings"
"22958","Juhu Musik"
"22959","Flame Music Germany"
"22961","Popvirus Planet"
"22963","Jazztank"
"22964","Fuhrmann-Music"
"22966","MusicMile Records"
"22968","BRCO"
"22969","Mes Music"
"22973","LiLi is Pi Records"
"22974","Villa Bambao Records"
"22975","Dont Play This Records"
"22976","Electro Church Records"
"23000","Fired Earth Music"
"23003","Masterton Record"
"23025","Amber-Music"
"23034","Mollywood Music"
"23036","Breed Music"
"23037","Chroma-Park-Records"
"23070","Endemol Music"
"23072","Ours Music"
"23075","K.B.C."
"23082","Upon.You"
"23083","Unify Records"
"23091","Rampensau Records"
"23092","Jazz'n'More Records"
"23094","Galaxy Music"
"23115","Gotham Music"
"23129","Network Music"
"23220","LA Riot Music"
"23221","Schickeria Records"
"23223","Conzoom Records"
"23226","Gadjo Records"
"23227","Music Obscure"
"23228","Playtracks Records"
"23232","Think Music"
"23237","Art of Pop Music"
"23246","Mondoshiva Music"
"23248","Opella Nova Records"
"23250","Bavaria Sonor"
"23252","Pampa Records"
"23253","Osiris Music UK"
"23264","RilRec PunkRock Indie Label"
"23265","Monohausen Records"
"23266","Q-M Records"
"23275","Intergration"
"23281","Danceclusive Recordings"
"23282","Spur1 Music"
"23283","Harmuse Records"
"23286","RollDog Records"
"23287","MVH-Music"
"23289","Great Feeling Records"
"23290","Gentle Touch Music"
"23291","Tonwelt Music"
"23300","Otabo Music"
"23302","Stonewood Music"
"23325","Hot Chilli Music"
"23332","Spintwist Records"
"23333","Macht Rap"
"23334","Song Rise Music"
"23339","CCC Records"
"23340","Songfabrik St. Gangloff"
"23342","Di Monaco Records"
"23344","Newstar Musicproduction"
"23355","Primton"
"23363","Db Music"
"23364","Timorons Music"
"23366","Flame Dogg Records"
"23367","Transmission"
"23369","Big Entertainment"
"23370","Made in Germany Music"
"23373","Tasted Music"
"23374","Fantasy Production Music"
"23376","Neun Volt Records"
"23378","Music-4 Records"
"23381","TMM Traxx Mine Music"
"23384","16Stepsrecords"
"23390","Clockwork Orange Music"
"23397","Rotlicht Records"
"23398","Essential Music & Marketing"
